AD,Android Rules,Basic Rules,Brace Rules,CBO,CBOI,CC,CCL,CCO,CD,CI,CLC,CLLC,CLOC,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Column,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,DIT,DLOC,Design Rules,Documentation Metric Rules,Empty Code Rules,EndColumn,EndLine,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,LCOM5,LDC,LLDC,LLOC,LOC,Line,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,NA,NG,NII,NL,NLA,NLE,NLG,NLM,NLPA,NLPM,NLS,NM,NOA,NOC,NOD,NOI,NOP,NOS,NPA,NPM,NS,Naming Rules,Number of bugs,Optimization Rules,PDA,PUA,RFC,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,TCD,TCLOC,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,WMC,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor
0.5,0,0,0,10,1,0.0,0,0,0.07142860000000001,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,5,1,7,5,0,2,54,0,0,0,0,0,0,0,0,0,0,0,13,14,41,0,0,0,0,0,14,4,1,0,0,0,0,1,0,1,0,17,5,0,0,3,1,9,14,17,0,0,0,0,1,1,4,0,2,0,0,0.07142860000000001,1,13,14,14,4,0,0,1,0,1,0,17,9,14,17,0,0,1,0,1,0,0,7,1,7
0.0,0,0,2,6,3,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,7,0,2,60,0,0,0,0,0,0,0,0,1,0,0,18,21,40,0,0,0,0,0,14,4,3,1,4,1,0,2,4,2,0,15,4,2,2,2,1,6,14,15,0,1,0,0,0,3,4,0,4,0,0,0.0,0,18,21,14,4,4,0,2,4,2,0,15,6,14,15,0,0,0,0,5,0,0,11,0,3
0.0,0,0,0,3,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,5,0,2,41,0,0,1,0,0,0,0,0,0,0,0,6,6,36,0,0,0,0,0,12,3,1,0,1,0,0,1,1,1,0,13,6,0,0,1,1,1,12,13,0,0,0,0,0,2,2,0,4,0,0,0.0,0,6,6,12,3,1,0,1,1,1,0,13,1,12,13,0,0,0,0,1,0,0,10,0,0
0.0,0,0,0,10,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,5,0,2,51,0,0,0,0,0,0,0,0,0,0,0,12,13,39,0,0,0,0,0,11,3,2,0,2,0,0,1,2,1,0,12,5,1,1,7,1,6,11,12,0,0,0,0,0,2,8,0,4,0,0,0.0,0,12,13,11,3,2,0,1,2,1,0,12,6,11,12,0,0,0,0,1,0,0,9,0,3
0.25,0,0,0,9,3,0.0,0,0,0.055555600000000004,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,9,0,2,63,0,0,1,0,0,0,0,0,0,0,0,17,20,44,0,0,0,0,0,9,3,3,0,3,0,1,3,3,3,0,11,4,2,3,6,2,7,9,11,0,0,0,0,1,3,9,0,4,0,0,0.055555600000000004,1,17,20,9,3,3,1,3,3,3,0,11,7,9,11,0,0,0,0,3,0,0,14,0,0
0.5,0,0,0,4,1,0.0,0,0,0.11111099999999999,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,5,0,2,46,0,0,0,0,0,0,0,0,0,0,0,8,8,39,0,0,0,0,0,10,4,1,0,0,0,0,1,0,1,0,15,5,0,0,1,1,1,10,15,0,0,0,0,1,1,2,0,2,0,0,0.11111099999999999,1,8,8,10,4,0,0,1,0,1,0,15,1,10,15,0,0,0,0,1,0,0,7,0,0
0.0,0,0,0,4,4,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,0,2,53,0,0,0,0,0,0,0,0,0,0,0,16,17,37,0,0,0,0,0,7,0,4,0,5,0,0,1,5,1,0,4,1,4,6,3,1,7,7,4,0,0,0,0,0,2,4,0,4,0,0,0.0,0,16,17,7,0,5,0,1,5,1,0,4,7,7,4,0,0,0,0,1,0,0,9,0,1
0.25,0,0,0,2,19,0.0,0,0,0.0909091,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,9,0,2,49,0,0,1,0,0,0,0,0,0,0,0,10,13,37,0,0,0,0,0,2,0,9,0,2,0,0,3,2,3,0,3,0,10,104,0,0,3,2,3,0,0,0,0,1,3,3,0,4,0,0,0.0909091,1,10,13,2,0,2,0,3,2,3,0,3,3,2,3,0,0,0,0,3,0,0,14,0,2
0.5,0,0,4,13,6,0.46875,1,6,0.036363599999999996,1,0.381818,0.396226,2,0,12,0,0,1,0,0,0,2,0,1,1,7,5,0,2,104,0,0,0,0,0,0,0,0,0,21,21,53,55,50,0,0,0,0,0,14,0,1,2,12,2,0,1,12,1,0,4,1,0,0,12,1,29,14,4,0,0,0,0,1,1,13,0,6,0,0,0.036363599999999996,2,53,55,14,0,12,0,1,12,1,0,4,29,14,4,0,1,0,0,7,0,0,25,1,11
0.5,0,0,0,7,6,0.0,0,0,0.117647,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,2,1,3,5,0,2,56,0,0,0,0,0,0,0,0,0,0,0,15,16,41,0,0,0,0,0,10,0,1,1,3,1,0,1,3,1,0,5,2,0,0,3,1,7,10,5,0,0,0,0,1,1,4,0,4,0,0,0.117647,2,15,16,10,0,3,0,1,3,1,0,5,7,10,5,0,0,0,0,2,0,0,9,0,3
0.0,0,0,0,11,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,5,0,10,5,0,2,57,0,0,0,0,0,0,0,0,0,0,0,16,18,40,0,0,0,0,0,15,4,1,0,1,0,0,1,1,1,0,16,5,0,0,2,1,8,15,16,0,0,0,0,0,2,3,0,4,0,0,0.0,0,16,18,15,4,1,0,1,1,1,0,16,8,15,16,0,0,0,0,1,0,0,10,0,10
0.0,0,0,0,4,3,0.0,0,0,0.07142860000000001,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,5,0,2,53,0,0,0,0,0,0,0,0,0,0,0,13,16,38,0,0,0,0,0,6,0,2,0,4,0,0,1,4,1,0,4,1,1,1,1,1,4,6,4,0,0,0,0,0,2,2,0,4,0,0,0.07142860000000001,1,13,16,6,0,4,0,1,4,1,0,4,4,6,4,0,1,0,0,1,0,0,9,1,2
0.0,0,0,2,4,7,0.0,0,0,0.125,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,2,1,3,5,0,2,45,0,0,0,0,0,0,0,0,0,0,0,7,10,36,0,0,0,0,0,6,2,7,1,1,1,0,1,1,1,0,8,2,4,23,1,1,3,6,8,0,0,0,0,0,2,2,0,4,0,0,0.125,1,7,10,6,2,1,0,1,1,1,0,8,3,6,8,0,0,0,0,3,0,0,9,0,5
0.555556,0,0,5,36,16,0.0,0,0,0.121359,0,0.0,0.0,25,0,0,0,1,1,0,0,1,2,0,1,15,38,40,0,2,443,0,0,0,0,0,0,0,0,3,0,0,181,221,77,0,0,0,0,0,21,4,11,3,19,3,4,9,19,8,0,12,1,1,1,32,1,112,21,11,0,0,1,1,5,4,41,0,7,0,0,0.170213,56,273,367,22,4,20,4,24,19,11,0,27,152,21,14,0,0,0,0,38,0,0,50,0,45
0.0,0,0,0,3,3,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,2,40,0,0,0,0,0,0,0,0,0,0,0,5,5,36,0,0,0,0,0,6,0,2,0,0,0,0,1,0,1,0,5,2,0,0,1,1,1,6,5,0,0,0,0,0,2,2,0,2,0,0,0.0,0,5,5,6,0,0,0,1,0,1,0,5,1,6,5,0,0,0,0,1,0,0,7,0,0
0.5,0,0,2,10,1,0.0,0,0,0.125,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,4,2,0,5,0,2,75,0,0,0,0,0,0,0,0,0,0,0,28,33,43,0,0,0,0,0,10,2,1,1,3,1,0,1,3,1,0,12,4,0,0,8,1,14,10,12,0,0,0,0,1,1,9,0,4,0,0,0.125,4,28,33,10,2,3,0,1,3,1,0,12,14,10,12,0,0,0,0,5,0,0,9,0,2
0.0,0,0,0,7,2,0.0,0,0,0.0869565,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,7,0,2,65,0,0,0,0,0,0,0,0,0,0,0,21,25,41,0,0,0,0,0,3,1,2,1,1,1,1,2,1,2,0,5,1,0,0,8,1,14,3,5,0,0,0,0,0,3,10,0,4,0,0,0.0869565,2,21,25,3,1,1,1,2,1,2,0,5,14,3,5,0,0,0,0,5,0,0,11,0,0
0.6,0,0,4,6,21,0.0,0,0,0.28571399999999997,0,0.0,0.0,12,0,0,0,0,1,0,0,0,0,0,1,11,5,9,0,2,82,0,0,1,0,0,0,0,0,0,0,0,30,45,38,0,0,0,0,0,5,2,12,2,3,2,2,4,3,4,0,7,1,10,53,3,1,18,5,7,0,0,0,0,3,2,7,0,4,0,0,0.28571399999999997,12,30,45,5,2,3,2,4,3,4,0,7,18,5,7,0,0,0,0,10,0,0,14,0,9
0.0,0,0,0,10,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,5,0,2,52,0,0,0,0,0,0,0,0,0,0,0,13,14,39,0,0,0,0,0,15,4,1,0,1,0,0,1,1,1,0,16,5,0,0,4,1,5,15,16,0,0,0,0,0,2,5,0,4,0,0,0.0,0,13,14,15,4,1,0,1,1,1,0,16,5,15,16,0,0,0,0,1,0,0,9,0,5
1.0,0,0,0,4,0,0.0,0,0,0.25,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,12,15,38,0,0,0,0,0,6,2,0,0,1,0,0,1,1,1,0,8,2,0,0,1,1,2,6,8,0,1,0,0,2,0,2,0,4,0,0,0.25,4,12,15,6,2,1,0,1,1,1,0,8,2,6,8,0,0,0,0,1,0,0,4,0,1
0.5,0,0,0,7,4,0.0,0,0,0.0333333,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,10,0,2,80,0,0,0,0,0,0,0,0,1,0,0,29,36,41,0,0,0,0,0,7,2,2,3,2,3,0,2,2,1,0,9,2,0,0,6,1,16,7,8,0,0,0,0,1,1,8,0,8,0,0,0.0294118,1,33,40,9,2,4,0,2,4,1,0,9,16,9,8,0,0,0,0,10,0,0,18,0,0
0.5,0,0,0,4,0,0.0,0,0,0.166667,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,5,0,2,42,0,0,0,0,0,0,0,0,0,0,0,5,5,38,0,0,0,0,0,9,2,0,0,0,0,0,1,0,1,0,9,3,0,0,1,1,1,9,9,0,0,0,0,1,1,2,0,2,0,0,0.166667,1,5,5,9,2,0,0,1,0,1,0,9,1,9,9,0,0,0,0,1,0,0,7,0,0
0.5,0,0,0,4,4,0.0,0,0,0.125,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,5,0,2,44,0,0,0,0,0,0,0,0,0,0,0,7,7,38,0,0,0,0,0,9,2,1,0,0,0,0,1,0,1,0,9,3,0,0,1,1,1,9,9,0,0,0,0,1,1,2,0,2,0,0,0.125,1,7,7,9,2,0,0,1,0,1,0,9,1,9,9,0,0,0,0,1,0,0,7,0,0
0.5,0,0,0,5,2,0.0,0,0,0.25,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,2,53,0,0,0,0,0,0,0,0,0,0,0,12,16,38,0,0,0,0,0,9,2,2,0,4,0,0,1,4,1,0,8,2,2,2,2,1,4,9,8,0,0,0,0,1,1,3,0,4,0,0,0.25,4,12,16,9,2,4,0,1,4,1,0,8,4,9,8,0,0,0,0,1,0,0,5,0,1
0.0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,2,38,0,0,0,0,0,0,0,0,0,0,0,5,5,34,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,5,2,0,0,1,1,1,2,5,0,0,0,0,0,2,2,0,2,0,0,0.0,0,5,5,2,0,0,0,1,0,1,0,5,1,2,5,0,0,0,0,1,0,0,7,0,0
0.0,0,0,2,9,2,0.848485,1,5,0.0689655,1,0.7,0.740741,2,0,12,0,0,1,0,0,0,0,0,2,0,5,5,0,2,72,0,0,0,0,0,0,0,0,0,21,20,27,30,43,0,0,0,0,0,12,0,2,3,5,3,0,1,5,1,0,5,2,1,1,5,1,14,12,5,0,0,1,0,0,2,6,0,4,0,0,0.0689655,2,27,30,12,0,5,0,1,5,1,0,5,14,12,5,0,0,0,0,5,0,0,21,0,7
0.0,0,0,4,0,1,0.0,0,0,0.08333330000000001,0,0.0,0.0,1,0,0,0,1,2,0,0,2,0,0,0,0,1,9,0,3,59,0,0,0,0,0,0,0,0,2,0,0,11,14,46,0,0,0,0,0,2,0,2,1,2,1,0,3,0,3,0,3,0,0,0,0,0,6,0,3,0,1,0,0,0,4,3,0,0,0,0,0.08333330000000001,1,11,14,2,0,2,0,3,0,3,0,3,6,0,3,0,0,0,0,5,0,0,10,0,8
0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,4,98,0,0,0,0,0,0,0,0,0,0,0,9,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0.333333,0,0,2,8,1,0.0,0,0,0.0952381,0,0.0,0.0,2,0,0,0,0,3,0,0,0,0,0,0,1,2,7,0,4,480,0,0,0,0,0,0,0,0,1,0,0,19,22,459,0,0,0,0,0,1,0,0,1,1,1,0,2,1,2,0,2,0,0,0,2,0,8,1,2,0,0,1,1,1,2,4,0,4,0,0,0.0952381,2,19,22,1,0,1,0,2,1,2,0,2,8,1,2,0,0,0,0,5,0,0,11,0,5
0.0,0,0,0,4,35,0.0,0,0,0.11111099999999999,0,0.0,0.0,2,0,0,0,1,1,0,0,0,0,0,2,1,0,15,0,2,58,0,0,1,0,0,0,0,0,2,0,0,16,21,38,0,0,0,0,0,6,14,6,0,2,0,0,6,2,6,0,39,3,1,1,4,2,8,5,39,3,0,0,0,0,7,10,0,4,0,0,0.11111099999999999,2,16,21,6,14,2,0,6,2,6,0,39,8,5,39,3,0,0,0,6,0,0,21,0,0
0.125,0,0,0,5,19,0.0,0,0,0.208333,0,0.0,0.0,5,0,0,0,1,1,0,0,0,0,0,2,5,0,17,0,2,66,0,0,0,0,0,0,0,0,2,0,0,19,29,38,0,0,0,0,0,7,14,1,0,3,0,0,7,3,7,0,40,2,0,0,5,1,10,6,40,3,0,0,0,1,7,12,0,4,0,0,0.208333,5,19,29,7,14,3,0,7,3,7,0,40,10,6,40,3,0,0,0,7,0,0,22,0,0
0.0,0,0,0,3,10,0.0,0,0,0.10526300000000001,0,0.0,0.0,2,0,0,0,1,1,0,0,0,0,0,2,2,0,17,0,2,61,0,0,1,0,0,0,0,0,2,0,0,17,24,38,0,0,0,0,0,6,14,1,0,2,0,0,7,2,7,0,40,3,0,0,5,2,7,5,40,3,2,0,0,0,8,12,0,4,0,0,0.10526300000000001,2,17,24,6,14,2,0,7,2,7,0,40,7,5,40,3,0,0,0,7,0,0,23,0,2
0.208333,0,0,26,8,79,0.0,0,0,0.145946,0,0.0,0.0,27,0,0,0,1,1,0,0,0,0,0,0,24,11,45,0,2,254,0,1,0,0,0,0,0,0,5,0,0,158,205,50,0,0,0,0,0,3,10,46,3,3,3,10,23,3,23,2,23,0,8,16,4,0,119,3,23,2,1,1,0,5,19,27,0,8,0,0,0.145946,27,158,205,3,10,3,10,23,3,23,2,23,119,3,23,2,1,0,0,52,0,0,54,1,39
0.166667,0,0,0,1,2,0.0,0,0,0.0588235,0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,13,0,2,56,0,0,0,0,0,0,0,0,1,0,0,16,19,38,0,0,0,0,0,4,12,1,0,1,0,2,5,0,5,0,28,1,0,0,1,1,5,3,28,2,0,0,0,1,5,6,0,2,0,0,0.0588235,1,16,19,4,12,1,2,5,0,5,0,28,5,3,28,2,0,0,0,5,0,0,15,0,2
0.08333330000000001,0,0,6,4,15,0.0,0,0,0.0625,0,0.0,0.0,3,0,0,0,0,1,0,0,0,0,0,1,3,3,23,0,2,97,0,0,0,0,0,0,0,0,0,0,0,45,57,41,0,0,0,0,0,4,14,37,2,1,2,4,11,0,11,1,34,1,7,8,4,1,25,3,34,3,0,0,0,1,11,15,0,2,0,0,0.0625,3,45,57,4,14,1,4,11,0,11,1,34,25,3,34,3,0,0,0,19,0,0,25,0,9
0.0,0,0,2,2,8,0.0,0,0,0.048387099999999995,0,0.0,0.0,3,0,0,0,1,1,0,0,0,0,0,2,1,7,19,0,2,112,0,0,0,0,0,0,0,0,2,0,0,59,72,41,0,0,0,0,0,10,16,3,1,6,1,2,8,6,8,0,41,2,0,0,5,1,28,9,41,3,1,0,0,0,9,13,0,6,3,0,0.048387099999999995,3,59,72,10,16,6,2,8,6,8,0,41,28,9,41,3,0,0,0,15,0,3,26,0,10
0.0,0,0,0,3,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11,0,2,50,0,0,1,0,0,0,0,0,2,0,0,12,16,35,0,0,0,0,0,3,10,0,0,0,0,0,4,0,4,0,27,2,0,0,3,2,4,3,27,2,0,0,0,0,5,7,0,2,0,0,0.0,0,12,16,3,10,0,0,4,0,4,0,27,4,3,27,2,0,0,0,4,0,0,15,0,0
0.0,0,0,0,4,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13,0,2,59,0,0,1,0,0,0,0,0,2,0,0,19,25,35,0,0,0,0,0,4,10,0,0,1,0,0,5,0,5,0,28,3,0,0,3,3,7,3,28,2,0,0,0,0,6,8,0,2,0,0,0.0,0,19,25,4,10,1,0,5,0,5,0,28,7,3,28,2,0,0,0,5,0,0,17,0,0
0.0,0,0,0,4,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13,0,2,58,0,0,1,0,0,0,0,0,2,0,0,19,24,35,0,0,0,0,0,4,10,0,0,1,0,0,5,0,5,0,28,3,0,0,3,3,7,3,28,2,0,0,0,0,6,8,0,2,0,0,0.0,0,19,24,4,10,1,0,5,0,5,0,28,7,3,28,2,0,0,0,5,0,0,17,0,0
0.0,0,0,0,2,7,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,15,0,2,49,0,0,0,0,0,0,0,0,2,0,0,12,15,35,0,0,0,0,0,6,14,0,0,0,0,0,6,0,6,0,45,4,0,0,4,1,6,5,45,3,0,0,0,0,7,10,0,2,0,0,0.0,0,12,15,6,14,0,0,6,0,6,0,45,6,5,45,3,0,0,0,6,0,0,18,0,0
0.0,0,0,0,3,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11,0,2,50,0,0,1,0,0,0,0,0,2,0,0,12,16,35,0,0,0,0,0,3,10,0,0,0,0,0,4,0,4,0,27,2,0,0,2,2,4,3,27,2,0,0,0,0,5,6,0,2,0,0,0.0,0,12,16,3,10,0,0,4,0,4,0,27,4,3,27,2,0,0,0,4,0,0,15,0,0
0.0,0,0,2,5,12,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,19,0,2,74,0,0,0,0,0,0,0,0,3,0,0,31,37,38,0,0,0,0,0,4,16,3,2,0,2,2,8,0,8,0,41,2,0,0,4,1,18,3,41,3,0,0,0,0,9,12,0,3,0,0,0.0,0,31,37,4,16,0,2,8,0,8,0,41,18,3,41,3,0,0,0,12,0,0,23,0,4
0.14285699999999998,0,0,0,3,1,0.0,0,0,0.227273,0,0.0,0.0,5,0,0,0,1,1,0,0,0,0,0,2,1,0,13,0,2,60,0,0,1,0,0,0,0,0,2,0,0,17,25,36,0,0,0,0,0,4,14,0,0,0,0,0,6,0,6,0,39,3,0,0,4,2,9,3,39,3,0,0,0,1,6,10,0,2,0,0,0.227273,5,17,25,4,14,0,0,6,0,6,0,39,9,3,39,3,0,0,0,6,0,0,17,0,0
0.0,0,0,0,3,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11,0,2,50,0,0,1,0,0,0,0,0,2,0,0,12,16,35,0,0,0,0,0,3,10,0,0,0,0,0,4,0,4,2,27,2,0,0,3,2,4,3,27,4,0,0,0,0,5,7,0,2,0,0,0.0,0,12,16,3,10,0,0,4,0,4,2,27,4,3,27,4,0,0,0,4,0,0,15,0,0
0.0,0,0,0,4,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13,0,2,58,0,0,1,0,0,0,0,0,2,0,0,19,24,35,0,0,0,0,0,4,10,0,0,1,0,0,5,0,5,0,28,3,0,0,3,3,7,3,28,2,0,0,0,0,6,8,0,2,0,0,0.0,0,19,24,4,10,1,0,5,0,5,0,28,7,3,28,2,0,0,0,5,0,0,17,0,0
0.0,0,0,0,3,14,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,15,0,2,50,0,0,1,0,0,0,0,0,2,0,0,12,16,35,0,0,0,0,0,4,14,2,0,0,0,0,6,0,6,0,39,3,0,0,4,2,6,3,39,3,0,0,0,0,7,10,0,2,0,0,0.0,0,12,16,4,14,0,0,6,0,6,0,39,6,3,39,3,0,0,0,6,0,0,19,0,0
0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,11,0,10,87,0,0,0,0,0,0,0,0,4,0,0,18,21,67,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,4,0,4,0,1,0,0,0,5,4,0,0,0,0,0.0,0,18,21,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,4,0,0,12,0,1
0.0,0,0,0,0,0,0.0,0,0,0.14285699999999998,0,0.0,0.0,1,0,0,0,0,56,0,0,0,0,0,0,0,0,5,0,3,148,0,0,0,0,0,0,0,0,1,0,0,6,9,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14285699999999998,1,6,9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0
0.166667,0,0,0,0,1,0.0,0,0,0.0294118,0,0.0,0.0,1,0,0,0,1,2,0,0,3,0,0,0,1,0,11,0,3,898,0,0,0,0,0,0,1,0,2,0,0,33,34,865,0,0,0,0,0,3,0,1,2,3,2,0,5,0,5,0,5,0,0,0,0,0,12,0,5,0,0,0,0,1,5,5,0,0,0,1,0.0294118,1,33,34,3,0,3,0,5,0,5,0,5,12,0,5,0,0,0,0,7,0,0,12,0,5
0.0,0,0,0,5,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,1,0,0,4,0,2,9,0,6,981,0,0,0,0,0,0,0,0,1,0,0,18,20,962,0,0,0,0,0,8,15,0,1,1,1,0,3,0,2,1,46,4,0,0,5,1,8,2,34,2,0,0,0,0,3,8,0,2,0,0,0.0,0,18,20,8,15,1,0,3,0,2,1,46,8,2,34,2,0,0,0,5,0,0,11,0,3
0.0,0,0,1,8,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,35,0,3,1254,0,1,0,0,0,0,0,0,1,0,0,68,83,1172,0,0,0,0,0,4,6,3,1,2,1,6,16,0,16,0,16,2,0,0,5,1,22,2,16,0,3,0,1,0,17,21,0,4,0,1,0.0,0,68,83,4,6,2,6,16,0,16,0,16,22,2,16,0,0,0,0,17,0,0,39,1,8
0.0,0,0,0,6,2,0.0,0,0,0.030302999999999997,0,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,2,0,2,13,0,3,84,0,0,0,0,0,0,0,0,0,0,0,32,37,48,0,0,0,0,0,19,35,1,1,4,1,4,5,4,5,0,78,2,0,0,5,1,12,5,75,10,0,0,0,0,6,10,0,10,0,0,0.030302999999999997,1,32,37,19,35,4,4,5,4,5,0,78,12,5,75,10,0,0,0,6,0,0,23,0,2
0.0,0,0,0,10,4,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,0,3,1493,0,0,0,0,0,0,0,0,0,0,0,80,89,1405,0,0,0,0,0,16,0,1,3,16,3,0,1,16,1,0,1,0,0,0,1,0,48,16,1,0,0,0,0,0,2,2,0,8,0,0,0.0,0,80,89,16,0,16,0,1,16,1,0,1,48,16,1,0,0,0,0,9,0,0,13,0,2
0.0,0,0,0,7,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,11,0,3,1519,0,0,0,0,0,0,0,0,1,0,0,20,25,1495,0,0,0,0,0,19,12,1,0,2,0,1,4,2,2,0,45,2,0,0,4,1,6,12,27,2,0,0,0,0,3,8,0,5,0,0,0.0,0,20,25,19,12,2,1,4,2,2,0,45,6,12,27,2,0,0,0,4,0,0,16,0,0
0.0,0,0,0,9,3,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,17,0,3,1592,0,0,0,0,0,0,0,0,1,0,0,62,72,1521,0,0,0,0,0,23,16,1,1,7,1,1,7,6,3,0,60,2,0,0,7,1,30,15,26,1,1,0,0,0,4,14,0,8,0,0,0.0,0,62,72,23,16,7,1,7,6,3,0,60,30,15,26,1,0,0,0,8,0,0,25,0,1
0.0,0,0,0,5,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,3,1614,0,0,0,0,0,0,1,0,1,0,0,17,21,1594,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,5,2,0,0,2,1,6,1,5,0,2,0,0,0,2,3,0,5,0,0,0.0,0,17,21,1,0,1,0,1,1,1,0,5,6,1,5,0,0,0,0,3,0,0,10,0,3
0.0,0,0,0,11,1,0.363036,1,4,0.050847500000000004,2,0.294118,0.28571399999999997,3,0,15,0,0,2,0,0,0,1,0,3,0,3,9,0,3,1683,0,0,0,0,0,0,0,0,1,20,16,56,68,1616,0,0,0,0,0,3,2,0,2,2,2,0,3,0,3,0,14,3,0,0,7,1,36,0,12,0,2,0,0,0,4,10,0,3,0,0,0.050847500000000004,3,56,68,3,2,2,0,3,0,3,0,14,36,0,12,0,0,0,0,13,0,0,28,0,5
0.0,0,0,0,5,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,9,61,0,3,1827,0,0,0,0,0,0,0,0,4,0,0,30,44,1685,0,0,0,0,0,1,0,1,0,1,0,0,9,1,8,0,9,0,0,0,5,0,8,1,8,0,0,0,0,0,9,14,2,4,0,1,0.0,0,109,143,8,0,8,0,20,1,19,0,20,33,1,19,0,0,0,0,9,0,2,66,2,8
