"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L40623","ConsoleAppender$SystemOutStream","org.elasticsearch.common.logging.log4j.ConsoleAppender$SystemOutStream","L40580","L103","src\main\java\org\elasticsearch\common\logging\log4j\ConsoleAppender.java","211","5","243","6","0","0","0","0","0","0","0","0","5","1","1","9","1","1","1","1","7","0.142857","0.125","4","4","1","6","0.125","4","0","0","0","0","0","28","33","0","0","0","0","6","0","6","0","6","10","0","6","0","28","33","0","0","0","0","6","0","6","0","6","10","0","6","0","0","0","16","0","3","0","0","0","0","0","0","1","0","0","1","0","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L41043","AllEntries$Entry","org.elasticsearch.common.lucene.all.AllEntries$Entry","L41041","L103","src\main\java\org\elasticsearch\common\lucene\all\AllEntries.java","40","5","62","6","0","0","0","0","0","0","0","0","1","0","0","4","1","2","9","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","19","23","3","0","3","0","4","0","4","0","4","6","0","4","0","19","23","3","0","3","0","4","0","4","0","4","6","0","4","0","0","0","11","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"L41136","AllTermQuery$AllTermWeight","org.elasticsearch.common.lucene.all.AllTermQuery$AllTermWeight","L41124","L103","src\main\java\org\elasticsearch\common\lucene\all\AllTermQuery.java","58","5","166","6","0","0","0","0","0","0","0","0","1","0","0","2","2","1","1","1","3","0","0","0","0","0","3","0.260417","25","0","0","0","0","0","10","13","0","0","0","0","2","0","2","0","2","2","0","2","0","71","109","4","2","4","2","9","0","4","1","9","36","0","4","1","0","0","13","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L41401","AllDocSet$AllDocIdSetIterator","org.elasticsearch.common.lucene.docset.AllDocSet$AllDocIdSetIterator","L41384","L103","src\main\java\org\elasticsearch\common\lucene\docset\AllDocSet.java","65","5","96","6","0","0","0","0","0","0","0","0","1","1","1","6","0","2","2","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","26","32","2","0","2","0","4","0","4","0","4","9","0","4","0","26","32","2","0","2","0","4","0","4","0","4","9","0","4","0","0","0","11","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L41422","AndDocIdSet$AndDocIdSetIterator","org.elasticsearch.common.lucene.docset.AndDocIdSet$AndDocIdSetIterator","L41415","L103","src\main\java\org\elasticsearch\common\lucene\docset\AndDocIdSet.java","57","5","145","6","0.947195","3","18","3","0.865169","0.901235","77","73","1","4","4","19","1","1","1","0","4","0","0.0240964","2","0","0","4","0.0240964","2","0","0","0","0","0","81","89","2","0","2","0","4","0","3","0","4","54","0","3","0","81","89","2","0","2","0","4","0","3","0","4","54","0","3","0","0","0","40","0","11","0","0","5","0","26","0","0","0","3","1","0","0","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L41453","AndDocSet$AndDocIdSetIterator","org.elasticsearch.common.lucene.docset.AndDocSet$AndDocIdSetIterator","L41435","L103","src\main\java\org\elasticsearch\common\lucene\docset\AndDocSet.java","82","5","170","6","0.947195","3","18","3","0.865169","0.901235","77","73","1","4","4","19","1","1","1","0","4","0","0.0240964","2","0","0","4","0.0240964","2","0","0","0","0","0","81","89","2","0","2","0","4","0","3","0","4","54","0","3","0","81","89","2","0","2","0","4","0","3","0","4","54","0","3","0","0","0","40","0","11","0","0","5","0","26","0","0","0","3","1","0","0","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L41486","DocSet$1","org.elasticsearch.common.lucene.docset.DocSet$1","L41386","L103","src\main\java\org\elasticsearch\common\lucene\docset\DocSet.java","33","61","58","6","0","0","0","0","0","0","0","0","5","0","0","5","1","0","0","0","5","0","0","0","0","0","6","0","0","1","1","0","0","1","22","26","1","0","0","0","5","0","5","0","5","5","1","5","0","22","26","1","0","0","0","5","0","5","0","5","5","1","5","0","0","0","16","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L41568","NotDocIdSet$NotDocIdSetIterator","org.elasticsearch.common.lucene.docset.NotDocIdSet$NotDocIdSetIterator","L41556","L103","src\main\java\org\elasticsearch\common\lucene\docset\NotDocIdSet.java","58","5","112","6","0","0","0","0","0","0","0","0","1","2","2","15","0","1","1","0","4","0","0.0222222","1","0","0","4","0.0222222","1","0","0","0","0","0","44","55","4","0","4","0","4","0","3","0","4","22","0","3","0","44","55","4","0","4","0","4","0","3","0","4","22","0","3","0","0","0","12","0","11","0","1","4","0","0","0","0","0","1","1","0","0","5","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L41623","OrDocIdSet$OrDocIdSetIterator","org.elasticsearch.common.lucene.docset.OrDocIdSet$OrDocIdSetIterator","L41616","L103","src\main\java\org\elasticsearch\common\lucene\docset\OrDocIdSet.java","57","5","199","6","0.844244","4","24","4","0.65035","0.761468","93","83","1","4","4","27","2","1","1","1","7","0","0.114035","13","12","0","4","0.106557","13","0","0","0","0","0","101","134","3","0","3","0","6","0","3","0","6","76","0","3","0","109","143","5","0","5","0","7","2","4","0","7","78","2","4","0","0","0","58","0","36","0","0","18","0","32","0","0","0","2","0","0","0","15","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","6","0","0","0","0","0","0"
"L41668","OrDocSet$OrDocIdSetIterator","org.elasticsearch.common.lucene.docset.OrDocSet$OrDocIdSetIterator","L41657","L103","src\main\java\org\elasticsearch\common\lucene\docset\OrDocSet.java","82","5","224","6","0.844244","4","24","4","0.65035","0.761468","93","83","1","4","4","27","2","1","1","1","7","0","0.114035","13","12","0","4","0.106557","13","0","0","0","0","0","101","134","3","0","3","0","6","0","3","0","6","76","0","3","0","109","143","5","0","5","0","7","2","4","0","7","78","2","4","0","0","0","58","0","36","0","0","18","0","32","0","0","0","2","0","0","0","15","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","6","0","0","0","0","0","0"
"L42092","BoostScoreFunction","org.elasticsearch.common.lucene.search.function.BoostScoreFunction","L42086","L103","src\main\java\org\elasticsearch\common\lucene\search\function\BoostScoreFunction.java","28","1","90","2","0","0","0","0","0","0","0","0","1","1","1","15","1","4","5","0","10","0.0909091","0.0784314","4","3","1","10","0.0784314","4","1","1","0","0","1","47","63","1","1","1","1","10","0","10","1","10","19","0","10","1","47","63","1","1","1","1","10","0","10","1","10","19","0","10","1","0","0","21","0","7","0","0","6","0","0","0","0","0","0","0","0","0","1","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1941","FiltersFunctionScoreQuery","org.elasticsearch.common.lucene.search.function.FiltersFunctionScoreQuery","L42086","L103","src\main\java\org\elasticsearch\common\lucene\search\function\FiltersFunctionScoreQuery.java","38","1","356","2","0.167153","3","19","4","0.134796","0.141844","43","40","2","1","1","14","4","4","3","1","10","0.1","0.0655738","4","4","1","9","0.0174216","5","0","0","0","0","0","57","73","4","2","4","2","9","0","9","0","9","30","0","9","0","282","319","19","4","19","4","24","8","23","0","24","181","8","23","0","0","1","104","6","33","0","0","14","0","30","0","1","0","4","6","0","0","14","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","0","1","1","0","0","0"
"L1933","FunctionScoreQuery","org.elasticsearch.common.lucene.search.function.FunctionScoreQuery","L42086","L103","src\main\java\org\elasticsearch\common\lucene\search\function\FunctionScoreQuery.java","33","1","180","2","0","0","0","0","0","0","0","0","2","1","1","13","2","7","7","1","10","0.1","0.0612245","3","3","1","9","0.0241935","3","0","0","0","0","0","46","60","2","2","2","2","9","0","9","0","9","21","0","9","0","121","148","7","4","7","4","21","0","20","0","21","53","0","20","0","0","0","52","0","14","0","0","4","0","0","0","1","0","0","4","0","0","5","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L42334","LimitFilter$LimitDocSet","org.elasticsearch.common.lucene.search.LimitFilter$LimitDocSet","L42319","L103","src\main\java\org\elasticsearch\common\lucene\search\LimitFilter.java","49","5","65","6","0","0","0","0","0","0","0","0","1","1","1","3","2","1","1","1","3","0","0","0","0","0","3","0","0","2","2","0","0","1","14","17","3","1","1","0","2","0","2","0","6","5","1","5","0","14","17","3","1","1","0","2","0","2","0","6","5","1","5","0","0","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L42363","MatchNoDocsQuery$MatchNoDocsWeight","org.elasticsearch.common.lucene.search.MatchNoDocsQuery$MatchNoDocsWeight","L42355","L103","src\main\java\org\elasticsearch\common\lucene\search\MatchNoDocsQuery.java","45","5","97","6","0","0","0","0","0","0","0","0","5","0","0","8","0","1","1","0","8","0.222222","0.234043","11","11","2","7","0.234043","11","0","0","0","0","0","36","53","1","2","1","2","8","0","8","0","8","7","0","8","0","36","53","1","2","1","2","8","0","8","0","8","7","0","8","0","0","0","18","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"L42597","NotDeletedFilter$NotDeletedDocIdSet","org.elasticsearch.common.lucene.search.NotDeletedFilter$NotDeletedDocIdSet","L1791","L103","src\main\java\org\elasticsearch\common\lucene\search\NotDeletedFilter.java","62","5","81","6","0","0","0","0","0","0","0","0","1","1","1","3","1","1","1","1","3","0","0","0","0","0","2","0","0","0","0","0","0","0","16","20","2","0","2","0","2","0","1","0","2","6","0","1","0","16","20","2","0","2","0","2","0","1","0","2","6","0","1","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42611","NotDeletedFilter$NotDeletedDocIdSetIterator","org.elasticsearch.common.lucene.search.NotDeletedFilter$NotDeletedDocIdSetIterator","L1791","L103","src\main\java\org\elasticsearch\common\lucene\search\NotDeletedFilter.java","83","5","96","6","0","0","0","0","0","0","0","0","1","0","0","2","0","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","11","14","1","0","1","0","2","0","0","0","2","3","0","0","0","11","14","1","0","1","0","2","0","0","0","2","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42714","SimpleBoundaryScanner2","org.elasticsearch.common.lucene.search.vectorhighlight.SimpleBoundaryScanner2","L42711","L103","src\main\java\org\elasticsearch\common\lucene\search\vectorhighlight\SimpleBoundaryScanner2.java","13","1","62","2","0","0","0","0","0","0","0","0","1","2","2","15","0","2","1","0","4","0.2","0.3","15","7","1","4","0.3","15","0","0","0","0","0","35","50","5","0","5","0","4","5","4","0","4","27","5","4","0","35","50","5","0","5","0","4","5","4","0","4","27","5","4","0","0","0","9","0","13","0","0","8","0","0","0","0","0","0","2","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"L42892","UidField$DocIdAndVersion","org.elasticsearch.common.lucene.uid.UidField$DocIdAndVersion","L41730","L103","src\main\java\org\elasticsearch\common\lucene\uid\UidField.java","39","5","49","6","0","0","0","0","0","0","0","0","0","0","0","1","0","4","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","10","11","3","0","3","0","1","3","1","0","1","3","3","1","0","10","11","3","0","3","0","1","3","1","0","1","3","3","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"L42920","UidField$UidPayloadTokenStream","org.elasticsearch.common.lucene.uid.UidField$UidPayloadTokenStream","L41730","L103","src\main\java\org\elasticsearch\common\lucene\uid\UidField.java","182","5","211","6","0","0","0","0","0","0","0","0","1","1","1","4","2","1","1","2","5","0","0","0","0","0","4","0","0","0","0","0","0","0","24","30","4","0","4","0","3","0","3","0","3","9","0","3","0","24","30","4","0","4","0","3","0","3","0","3","9","0","3","0","0","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L43051","MathRuntimeException$1","org.elasticsearch.common.math.MathRuntimeException$1","L43042","L103","src\main\java\org\elasticsearch\common\math\MathRuntimeException.java","213","42","230","10","1","3","3","3","1","1","18","11","0","0","0","2","1","0","0","1","3","0.666667","0.214286","3","3","2","1","0.214286","3","0","0","0","0","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","0","0","22","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43065","MathRuntimeException$2","org.elasticsearch.common.math.MathRuntimeException$2","L43059","L103","src\main\java\org\elasticsearch\common\math\MathRuntimeException.java","243","53","260","10","1","3","3","3","1","1","18","11","0","0","0","2","1","0","0","1","3","0.666667","0.214286","3","3","2","1","0.214286","3","0","0","0","0","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","0","0","22","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43077","MathRuntimeException$3","org.elasticsearch.common.math.MathRuntimeException$3","L43071","L103","src\main\java\org\elasticsearch\common\math\MathRuntimeException.java","273","35","290","10","1","3","3","3","1","1","18","11","0","0","0","2","1","0","0","1","3","0.666667","0.214286","3","3","2","1","0.214286","3","0","0","0","0","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","0","0","22","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43092","MathRuntimeException$4","org.elasticsearch.common.math.MathRuntimeException$4","L43086","L103","src\main\java\org\elasticsearch\common\math\MathRuntimeException.java","321","47","338","10","1","3","3","3","1","1","18","11","0","0","0","2","1","0","0","1","3","0.666667","0.214286","3","3","2","1","0.214286","3","0","0","0","0","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","0","0","22","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43105","MathRuntimeException$5","org.elasticsearch.common.math.MathRuntimeException$5","L43099","L103","src\main\java\org\elasticsearch\common\math\MathRuntimeException.java","365","44","382","10","1","3","3","3","1","1","18","11","0","0","0","2","1","0","0","1","3","0.666667","0.214286","3","3","2","1","0.214286","3","0","0","0","0","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","0","0","22","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43118","MathRuntimeException$6","org.elasticsearch.common.math.MathRuntimeException$6","L43109","L103","src\main\java\org\elasticsearch\common\math\MathRuntimeException.java","395","54","412","10","1","3","3","3","1","1","18","11","0","0","0","2","1","0","0","1","3","0.666667","0.214286","3","3","2","1","0.214286","3","0","0","0","0","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","0","0","22","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43130","MathRuntimeException$7","org.elasticsearch.common.math.MathRuntimeException$7","L43124","L103","src\main\java\org\elasticsearch\common\math\MathRuntimeException.java","425","45","442","10","1","3","3","3","1","1","18","11","0","0","0","2","1","0","0","1","3","0.666667","0.214286","3","3","2","1","0.214286","3","0","0","0","0","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","0","0","22","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43140","MathRuntimeException$8","org.elasticsearch.common.math.MathRuntimeException$8","L43134","L103","src\main\java\org\elasticsearch\common\math\MathRuntimeException.java","455","43","472","10","1","3","3","3","1","1","18","11","0","0","0","2","1","0","0","1","3","0.666667","0.214286","3","3","2","1","0.214286","3","0","0","0","0","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","11","18","1","2","1","2","2","0","2","0","2","2","0","2","0","0","0","22","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
