@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L11821","1","0","37","831","6","0","3","true"
"L11822","1","0","20","296","8","0","3","true"
"L11823","3","0","31","296","11","0","3","true"
"L11824","1","0","23","296","2","0","2","true"
"L11825","4","0","42","296","2","0","2","true"
"L11826","1","0","23","296","6","0","2","true"
"L11827","6","0","68","296","8","0","3","true"
"L11828","1","0","28","296","2","0","2","true"
"L11829","1","0","37","296","7","0","4","true"
"L11830","1","0","53","296","12","0","5","true"
"L11831","1","0","22","296","11","1","5","true"
"L11832","1","0","28","296","2","0","2","true"
"L11833","2","0","39","296","2","0","1","true"
"L11834","3","0","36","296","2","0","1","true"
"L11835","4","0","50","296","2","0","1","true"
"L11836","1","0","31","296","2","0","2","true"
"L11837","1","0","26","296","2","0","2","true"
"L11838","1","0","32","296","6","0","3","true"
"L11839","1","0","119","296","19","1","4","true"
"L11840","5","0","43","296","2","1","1","true"
"L11841","1","0","33","116","5","1","3","true"
"L11842","4","0","46","296","2","1","1","true"
"L11843","4","0","42","116","5","1","3","true"
"L11844","1","0","35","116","5","1","3","true"
"L11845","1","0","51","296","16","1","6","true"
"L11846","1","0","1","163","3","0","3","true"
"L11847","1","0","35","296","2","0","2","true"
"L11848","1","0","23","296","2","0","2","true"
"L11849","1","0","48","296","9","0","3","true"
"L11850","1","0","23","296","4","0","2","true"
"L11851","1","0","23","296","2","0","2","true"
"L11852","1","0","27","296","2","0","2","true"
"L11853","1","0","27","296","2","0","2","true"
"L11854","1","0","43","296","8","0","4","true"
"L11855","1","0","21","296","7","0","5","true"
"L11856","1","0","27","1733","2","1","1","true"
"L11857","1","0","35","296","7","0","3","true"
"L11858","1","0","26","296","2","0","2","true"
"L11859","1","0","37","296","7","0","3","true"
"L11860","1","0","13","296","4","0","3","true"
"L11861","1","0","14","296","5","0","3","true"
"L11862","1","0","42","296","5","0","3","true"
"L11863","1","0","20","296","5","0","3","true"
"L11864","1","0","18","296","5","0","3","true"
"L11865","1","0","14","296","5","0","3","true"
"L11866","1","0","35","296","4","0","2","true"
"L11867","1","0","39","1733","6","1","3","true"
"L11868","1","0","28","296","2","0","2","true"
"L11869","1","0","32","296","4","0","2","true"
"L11870","1","0","23","296","2","0","2","true"
"L11871","1","0","29","1733","2","1","1","true"
"L11872","1","0","23","1733","2","1","1","true"
"L11873","1","0","35","1733","2","1","1","true"
"L11874","1","0","32","1733","2","1","1","true"
"L11875","1","0","33","1733","2","1","1","true"
"L11876","1","0","30","1733","2","1","1","true"
"L11877","1","0","29","1733","2","1","1","true"
"L14243","2","0","30","296","2","0","2","true"
"L14244","2","0","21","296","8","0","2","true"
"L14245","19","0","163","384","16","1","6","true"
"L14246","1","0","26","296","2","0","2","true"
"L14247","7","0","89","296","2","0","2","true"
"L14248","1","0","51","296","11","0","3","true"
"L14249","1","0","21","296","5","0","3","true"
"L14250","2","0","66","296","2","0","2","true"
"L14251","2","0","59","296","2","0","2","true"
"L14252","8","0","89","296","2","0","2","true"
"L14253","5","0","65","296","4","0","2","true"
"L14254","7","0","61","296","4","0","2","true"
"L14255","2","0","50","116","7","0","3","true"
"L14256","1","0","45","116","3","0","3","true"
"L14257","2","0","52","296","2","0","2","true"
"L14258","5","0","78","296","6","0","3","true"
"L14259","2","0","50","831","4","0","3","true"
"L14260","1","0","4","296","4","0","2","false"
"L14261","1","0","44","296","9","0","3","true"
"L14262","1","0","3","116","6","0","3","false"
"L14263","1","0","40","296","2","0","2","true"
"L14264","4","0","106","296","6","1","2","true"
"L14265","1","0","41","296","2","0","2","true"
"L14266","1","0","42","296","2","0","2","true"
"L14267","1","0","44","296","2","0","2","true"
"L21144","1","0","16","298","5","0","2","true"
"L21145","4","0","46","298","6","0","2","true"
"L21146","4","0","62","296","8","0","2","true"
"L21147","7","0","53","296","13","0","4","true"
"L21148","1","0","36","296","3","0","1","true"
"L21149","6","0","84","296","15","0","4","true"
"L21150","38","0","388","116","5","0","3","true"
"L21151","1","0","26","298","4","0","2","true"
"L21152","1","0","1","163","3","0","2","false"
"L21153","9","0","176","296","15","0","4","true"
"L21154","7","0","56","296","4","0","2","true"
"L21155","49","0","449","298","4","0","2","true"
"L14587","1","0","50","296","4","0","3","true"
"L14588","1","0","52","296","7","0","4","true"
"L14589","1","0","52","296","4","0","3","true"
"L14590","1","0","52","296","4","0","3","true"
"L14591","1","0","50","296","4","0","3","true"
"L14592","1","0","50","296","4","0","3","true"
"L14593","1","0","50","296","4","0","3","true"
"L14594","1","0","52","296","7","0","4","true"
"L14595","1","0","50","296","4","0","3","true"
"L14596","1","0","50","296","7","0","4","true"
"L14597","1","0","50","296","4","0","3","true"
"L14598","1","0","50","296","7","0","4","true"
"L14599","1","0","45","116","5","0","3","true"
"L14600","1","0","3","116","6","0","3","true"
"L14871","1","0","45","296","2","0","2","true"
"L14872","1","0","46","116","5","0","3","true"
"L14873","1","0","45","296","2","0","2","true"
"L14874","1","0","45","296","2","0","2","true"
"L14875","1","0","45","296","2","0","2","true"
"L14876","1","0","46","296","2","0","2","true"
"L14877","1","0","45","116","5","0","3","true"
"L14878","1","0","45","116","5","0","3","true"
"L14879","1","0","45","296","2","0","2","true"
"L14880","1","0","45","296","2","0","2","true"
"L14881","1","0","45","296","2","0","2","true"
"L14882","1","0","45","116","5","0","3","true"
"L14883","1","0","3","116","6","0","3","true"
"L15180","2","0","41","296","2","0","1","false"
"L15181","1","0","39","296","2","0","1","false"
"L15182","6","0","76","296","2","0","1","true"
"L15183","3","0","63","296","3","0","1","true"
"L15184","3","0","44","296","3","0","1","true"
"L15185","1","0","27","296","2","0","1","true"
"L15186","1","0","47","296","2","0","1","true"
"L15187","1","0","44","296","2","0","1","true"
"L15188","2","0","39","296","2","0","1","true"
"L15189","3","0","50","296","2","0","1","true"
"L15190","1","0","27","296","2","0","1","true"
"L15191","1","0","32","296","2","0","1","true"
"L15192","1","0","25","296","2","0","1","true"
"L15193","1","0","31","296","2","0","1","true"
"L15194","1","0","27","296","2","0","1","true"
"L15195","2","0","63","296","2","0","1","true"
"L15196","3","0","61","296","3","0","1","true"
"L15197","2","0","59","296","2","0","1","true"
"L15198","1","0","32","296","2","0","1","true"
"L15199","1","0","32","296","2","0","1","true"
"L15200","3","0","47","296","2","0","1","true"
"L15201","1","0","46","296","2","0","1","true"
"L15202","1","0","46","296","2","0","1","true"
"L15203","1","0","28","296","2","0","1","true"
"L15204","1","0","33","296","2","0","1","true"
"L15205","2","0","40","296","2","0","1","true"
"L15206","1","0","3","296","2","0","1","true"
"L15683","1","0","55","296","4","0","3","true"
"L15684","1","0","49","296","2","0","2","true"
"L15685","1","0","54","296","4","0","3","true"
"L15686","1","0","54","296","4","0","3","true"
"L15687","1","0","3","116","6","0","3","true"
"L15775","1","0","51","296","4","0","3","true"
"L15776","1","0","45","296","2","0","2","true"
"L15777","1","0","50","296","4","0","3","true"
"L15778","1","0","50","296","4","0","3","true"
"L15779","1","0","3","116","6","0","3","true"
"L15899","3","0","56","296","4","0","2","true"
"L15900","1","0","33","296","4","0","2","true"
"L15901","1","0","31","296","4","0","2","true"
"L15902","1","0","44","116","5","0","3","true"
"L15903","1","0","45","116","5","0","3","true"
"L15904","3","0","75","296","2","0","2","true"
"L15905","3","0","67","296","2","0","2","true"
"L15906","1","0","3","116","6","0","3","true"
"L16122","1","0","51","296","9","0","3","true"
"L16123","1","0","51","296","7","0","3","true"
"L16124","4","0","91","116","11","0","5","true"
"L16125","1","0","51","296","8","0","3","true"
"L16126","1","0","51","296","7","0","3","true"
"L16127","1","0","46","296","5","0","2","true"
"L16128","1","0","51","296","7","0","3","true"
"L16129","1","0","51","296","7","0","3","true"
"L16130","1","0","51","296","8","0","3","true"
"L16131","1","0","55","296","8","0","3","true"
"L16132","1","0","52","296","7","0","3","true"
"L16133","1","0","46","296","5","0","2","true"
"L16134","1","0","51","296","7","0","3","false"
"L16135","1","0","51","296","8","0","3","false"
"L16136","1","0","52","296","7","0","3","false"
"L16137","1","0","51","296","7","0","3","false"
"L16138","1","0","48","296","5","0","2","false"
"L16139","1","0","51","296","8","0","3","false"
"L16140","1","0","46","296","5","0","2","false"
"L16141","1","0","46","296","5","0","2","false"
"L16142","1","0","51","296","8","0","3","false"
"L16143","1","0","52","296","7","0","3","false"
"L16144","1","0","3","116","6","0","3","false"
"L16618","1","0","53","296","7","0","4","false"
"L16619","1","0","53","296","4","0","3","false"
"L16620","1","0","53","296","7","0","4","false"
"L16621","1","0","54","296","4","0","3","false"
"L16622","1","0","53","296","6","1","3","false"
"L16623","2","0","58","296","7","0","5","false"
"L16624","2","0","58","296","7","0","5","false"
"L16625","1","0","53","296","7","0","4","false"
"L16626","1","0","3","116","6","0","3","false"
"L16776","5","0","86","296","14","0","6","false"
"L16777","2","0","38","296","2","0","1","false"
"L16778","11","0","114","384","7","1","5","false"
"L16779","1","0","29","116","5","0","4","false"
"L16780","1","0","29","296","2","0","1","false"
"L16781","1","0","31","296","2","0","1","false"
"L16782","1","0","31","296","2","0","1","false"
"L16783","1","0","49","831","4","0","3","false"
"L16784","4","0","75","296","2","0","1","false"
"L16785","1","0","31","296","4","0","2","false"
"L16786","2","0","63","296","4","0","2","false"
"L16787","3","0","61","296","2","0","1","false"
"L16788","1","0","52","116","5","0","3","false"
"L16789","3","0","57","296","2","0","1","false"
"L16790","1","0","51","116","5","0","3","false"
"L16791","2","0","47","296","2","0","1","false"
"L16792","3","0","66","296","2","0","1","false"
"L16793","3","0","64","296","4","0","2","false"
"L16794","1","0","52","116","5","0","3","false"
"L16795","4","0","71","296","2","0","1","false"
"L16796","1","0","47","296","2","0","1","false"
"L16797","6","0","88","296","2","0","1","false"
"L16798","4","0","73","296","2","0","1","false"
"L16799","1","0","51","296","2","0","1","false"
"L16800","1","0","55","296","5","0","4","false"
"L16801","3","0","67","296","2","0","1","false"
"L16802","2","0","63","116","5","0","4","false"
"L16803","1","0","54","296","10","1","4","false"
"L16804","2","0","63","296","2","0","1","false"
"L16805","3","0","59","296","2","0","1","false"
"L16806","1","0","55","296","6","1","3","false"
"L16807","2","0","60","296","4","0","2","false"
"L16808","2","0","45","296","4","0","2","false"
"L16809","1","0","52","296","2","0","1","false"
"L16810","1","0","51","296","2","0","1","false"
"L16811","2","0","61","296","9","0","5","false"
"L16812","5","0","71","116","5","0","3","false"
"L16813","2","0","38","116","5","0","4","false"
"L16814","2","0","38","296","2","0","1","false"
"L16815","2","0","38","296","4","1","2","false"
"L16816","1","0","36","296","2","0","1","false"
"L16817","2","0","62","116","8","0","5","false"
"L16818","1","0","46","296","2","0","1","false"
"L16819","1","0","52","116","5","0","3","false"
"L16820","4","0","69","296","4","0","2","false"
"L16821","2","0","62","296","2","0","1","false"
"L16822","1","0","45","296","2","0","1","false"
"L16823","1","0","40","116","5","0","3","false"
"L16824","1","0","33","296","2","0","1","false"
"L16825","2","0","43","116","5","0","3","false"
"L16826","2","0","56","296","4","0","2","false"
"L16827","1","0","47","296","2","0","1","false"
"L16828","2","0","61","296","7","0","5","false"
"L16829","1","0","40","116","5","0","3","false"
"L16830","1","0","51","116","5","0","3","false"
"L16831","1","0","55","296","7","0","4","false"
"L16832","2","0","60","296","4","0","2","false"
"L16833","2","0","45","296","6","0","3","false"
"L16834","1","0","3","116","7","0","3","false"
"L18123","8","0","128","296","2","0","2","false"
"L18124","3","0","53","296","4","1","2","false"
"L18125","1","0","60","296","2","0","2","false"
"L18126","1","0","61","296","2","0","2","false"
"L18127","1","0","61","296","2","0","2","false"
"L18128","1","0","61","296","2","0","2","false"
"L18129","1","0","61","296","2","0","2","false"
"L18130","3","0","53","296","2","0","2","false"
"L18131","1","0","1","296","2","0","2","false"
"L18404","6","0","84","296","9","1","6","false"
"L18405","1","0","27","296","2","0","2","false"
"L18406","1","0","27","296","2","0","2","false"
"L18407","2","0","57","296","4","1","2","false"
"L18408","1","0","52","296","4","1","2","false"
"L18409","1","0","52","296","4","1","2","false"
"L18410","3","0","58","296","2","0","2","false"
"L18411","1","0","47","296","2","0","2","false"
"L18412","4","0","69","296","2","0","2","false"
"L18413","1","0","52","296","7","1","3","false"
"L18414","3","0","66","296","4","1","2","false"
"L18415","1","0","52","296","4","1","2","false"
"L18416","4","0","67","296","2","0","2","false"
"L18417","2","0","56","296","7","1","4","false"
"L18418","1","0","50","296","4","1","2","false"
"L18419","1","0","47","116","5","0","3","false"
"L18420","1","0","50","296","5","1","3","false"
"L18421","2","0","61","296","4","1","2","false"
"L18422","2","0","55","296","2","0","2","false"
"L18423","2","0","56","296","7","1","4","false"
"L18424","1","0","52","296","4","1","2","false"
"L18425","1","0","52","296","5","1","3","false"
"L18426","5","0","71","296","2","0","2","false"
"L18427","1","0","3","116","6","0","3","false"
"L18924","1","0","3","116","6","0","3","false"
"L18925","2","0","52","116","5","0","3","false"
"L18926","3","0","79","116","8","0","4","false"
"L18927","1","0","51","116","5","0","3","false"
"L18928","2","0","52","116","5","0","3","false"
"L18929","2","0","52","116","5","0","3","false"
"L18930","2","0","52","116","5","0","3","false"
"L18931","2","0","57","116","5","0","3","false"
"L18932","1","0","56","296","6","1","2","false"
"L18933","1","0","56","296","6","1","2","false"
"L18934","1","0","51","296","4","0","2","false"
"L18935","1","0","56","296","6","1","2","false"
"L18936","1","0","52","296","4","0","2","false"
"L18937","1","0","46","296","2","0","1","false"
"L18938","1","0","47","116","5","0","3","false"
"L18939","1","0","51","116","5","0","3","false"
"L18940","2","0","52","116","5","0","3","false"
"L18941","1","0","47","116","5","0","3","false"
"L18942","2","0","52","116","5","0","3","false"
"L18943","1","0","51","296","4","0","2","false"
